league,season,game,minute,player,team,xG,PSxG,outcome,distance,body_part,notes,SCA 1,SCA 1,SCA 2,SCA 2 
ESP-La Liga,2425,2025-01-26 Barcelona-Valencia,66,Robert Lewandowski,Barcelona,0.1,0.62,Goal,13,Right Foot,,Fermin López,Pass (Live),Frenkie de Jong,Pass (Live)
ESP-La Liga,2425,2025-01-26 Barcelona-Valencia,72,Ferrán Torres,Barcelona,0.32,0.17,Saved,16,Right Foot,,Pau Victor,Pass (Live),Fermin López,Pass (Live)
ESP-La Liga,2425,2025-01-26 Barcelona-Valencia,75,Ferrán Torres,Barcelona,0.05,0.1,Saved,14,Right Foot,,Marc Casado,Pass (Live),Héctor Fort,Pass (Live)
ESP-La Liga,2425,2025-01-26 Barcelona-Valencia,78,Yarek Gasiorowski,Valencia,0.93,0.0,Off Target,4,Right Foot,,Francisco Perez,Pass (Live),Francisco Perez,Pass (Live)
ESP-La Liga,2425,2025-01-26 Barcelona-Valencia,82,Robert Lewandowski,Barcelona,0.07,0.0,Off Target,16,Left Foot,,Gerard Martín,Pass (Live),Marc Casado,Pass (Live)
ESP-La Liga,2425,2025-01-26 Barcelona-Valencia,88,Pablo Torre,Barcelona,0.02,0.13,Saved,30,Right Foot,,Gerard Martín,Pass (Live),Fermin López,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,4,Jorge de Frutos,Rayo Vallecano,0.21,0.19,Saved,5,Right Foot,,Pep Chavarría,Pass (Live),,
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,6,Unai López,Rayo Vallecano,0.03,0.0,Off Target,28,Right Foot,,Andrei Ratiu,Pass (Live),Isaac Palazón Camacho,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,9,Bryan Gil,Girona,0.03,0.0,Blocked,19,Left Foot,,Yaser Asprilla,Pass (Live),Iván Martín,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,12,Arnau Martinez,Girona,0.04,0.0,Off Target,19,Right Foot,,Donny van de Beek,Pass (Live),David López,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,14,Adri Embarba,Rayo Vallecano,0.02,0.0,Blocked,34,Left Foot,,Sergio Camello,Pass (Live),Florian Lejeune,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,25,Bryan Gil,Girona,0.02,0.07,Saved,11,Head,,Yaser Asprilla,Pass (Live),Yaser Asprilla,Take-On
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,26,Adri Embarba,Rayo Vallecano,0.03,0.21,Saved,23,Right Foot,,Unai López,Pass (Live),Pep Chavarría,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,33,Yaser Asprilla,Girona,0.02,0.0,Off Target,27,Left Foot,,Arnau Martinez,Pass (Live),Yangel Herrera,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,39,Sergio Camello,Rayo Vallecano,0.02,0.01,Saved,27,Left Foot,,Sergio Camello,Take-On,,
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,45+1,Sergio Camello,Rayo Vallecano,0.02,0.07,Saved,14,Right Foot,Volley,Unai López,Pass (Live),,
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,45+3,Jorge de Frutos,Rayo Vallecano,0.01,0.0,Off Target,28,Left Foot,Volley,Andrei Ratiu,Pass (Dead),,
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,47,Arnau Martinez,Girona,0.08,0.0,Blocked,18,Left Foot,,Donny van de Beek,Pass (Live),Donny van de Beek,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,51,Isaac Palazón Camacho,Rayo Vallecano,0.03,0.0,Blocked,30,Left Foot,,Jorge de Frutos,Pass (Live),Jorge de Frutos,Take-On
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,53,Iván Martín,Girona,0.24,0.0,Blocked,15,Left Foot,,Iván Martín,Pass (Live),Arnaut Danjuma,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,58,Bryan Gil,Girona,0.21,0.85,Goal,3,Head,,Iván Martín,Pass (Live),Arnau Martinez,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,61,Sergio Camello,Rayo Vallecano,0.03,0.0,Off Target,28,Left Foot,,Andrei Ratiu,Tackle,,
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,68,Isaac Palazón Camacho,Rayo Vallecano,0.05,0.06,Saved,25,Left Foot,,Óscar Valentín,Pass (Live),Sergio Camello,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,69,Jorge de Frutos,Rayo Vallecano,0.44,0.0,Off Target,7,Right Foot,,Óscar Valentín,Pass (Live),Isaac Palazón Camacho,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,70,Bryan Gil,Girona,0.04,0.0,Off Target,24,Left Foot,,Yangel Herrera,Tackle,,
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,72,Jorge de Frutos,Rayo Vallecano,0.17,0.0,Off Target,5,Right Foot,Volley,Pep Chavarría,Pass (Live),Pathé Ciss,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,78,Florian Lejeune,Rayo Vallecano,0.01,0.0,Off Target,39,Right Foot,,Pedro Díaz,Pass (Live),Isaac Palazón Camacho,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,80,Randy Nteka,Rayo Vallecano,0.75,0.99,Goal,3,Left Foot,,Álvaro García,Pass (Live),Jorge de Frutos,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,81,Jorge de Frutos,Rayo Vallecano,0.07,0.0,Off Target,9,Head,,Álvaro García,Pass (Live),Isaac Palazón Camacho,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,82,Randy Nteka,Rayo Vallecano,0.22,0.0,Off Target,11,Right Foot,,Jorge de Frutos,Pass (Live),Andrei Ratiu,Tackle
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,83,Randy Nteka,Rayo Vallecano,0.28,0.29,Goal,8,Left Foot,,Álvaro García,Pass (Live),Isaac Palazón Camacho,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,86,Juanpe,Girona,0.04,0.0,Off Target,33,Right Foot,Free kick,Yangel Herrera,Fouled,Pau López,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,90+5,Cristhian Stuani,Girona,0.14,0.22,Saved,14,Left Foot,Volley,Yangel Herrera,Pass (Live),Portu,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,90+8,David López,Girona,0.02,0.07,Saved,11,Head,,Alejandro Francés,Pass (Live),Bryan Gil,Pass (Live)
ESP-La Liga,2425,2025-01-26 Rayo Vallecano-Girona,90+8,David López,Girona,0.13,0.14,Saved,6,Left Foot,,David López,Shot,,
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,5,Luis Milla,Getafe,0.03,0.0,Off Target,27,Right Foot,,Iglesias,Pass (Live),Coba da Costa,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,13,Alex Sola,Getafe,0.03,0.0,Off Target,20,Right Foot,,Christantus Uche,Pass (Live),,
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,14,Omar Alderete,Getafe,0.01,0.0,Off Target,62,Left Foot,,,,,
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,30,Igor Zubeldia,Real Sociedad,0.03,0.0,Off Target,28,Right Foot,Volley,Sergio Gómez,Pass (Dead),Mikel Oyarzabal,Fouled
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,33,Sergio Gómez,Real Sociedad,0.04,0.0,Blocked,17,Left Foot,,Takefusa Kubo,Pass (Live),Beñat Turrientes,Pass (Dead)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,38,Diego Rico,Getafe,0.03,0.0,Blocked,24,Left Foot,,Luis Milla,Pass (Live),Coba da Costa,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,38,Martín Zubimendi,Real Sociedad,0.09,0.0,Blocked,22,Right Foot,,Takefusa Kubo,Pass (Live),Sergio Gómez,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,38,Mikel Oyarzabal,Real Sociedad,0.27,0.63,Saved,8,Head,Deflected,Takefusa Kubo,Pass (Live),Olasagasti,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,40,Omar Alderete,Getafe,0.04,0.0,Off Target,25,Left Foot,Free kick,Christantus Uche,Fouled,David Soria,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,44,Igor Zubeldia,Real Sociedad,0.05,0.08,Saved,10,Head,,Beñat Turrientes,Pass (Live),Takefusa Kubo,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,45,Aihen Muñoz,Real Sociedad,0.01,0.0,Off Target,40,Left Foot,,Igor Zubeldia,Shot,,
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,46,Christantus Uche,Getafe,0.11,0.0,Off Target,13,Right Foot,Volley,Diego Rico,Pass (Live),Djené,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,65,Carles Pérez,Getafe,0.03,0.0,Off Target,21,Left Foot,Volley,Luis Milla,Pass (Dead),Borja Mayoral,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,69,Luis Milla,Getafe,0.03,0.0,Off Target,19,Right Foot,Volley,Iglesias,Pass (Dead),Diego Rico,Pass (Dead)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,72,Borja Mayoral,Getafe,0.08,0.23,Saved,14,Right Foot,,Carles Pérez,Pass (Live),Borja Mayoral,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,72,Christantus Uche,Getafe,0.42,0.39,Goal,9,Right Foot,,Borja Mayoral,Shot,,
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,74,Carles Pérez,Getafe,0.26,0.18,Goal,10,Left Foot,,Diego Rico,Pass (Live),Luis Milla,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,78,Brais Méndez,Real Sociedad,0.03,0.04,Saved,31,Left Foot,,Takefusa Kubo,Pass (Live),,
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,81,Orri Steinn Óskarsson,Real Sociedad,0.1,0.13,Saved,11,Head,,Takefusa Kubo,Pass (Live),Takefusa Kubo,Take-On
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,83,Borja Mayoral,Getafe,0.03,0.0,Off Target,11,Right Foot,,,,,
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,85,Carles Pérez,Getafe,0.37,0.67,Goal,10,Left Foot,,Christantus Uche,Pass (Live),,
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,89,Pablo Marín,Real Sociedad,0.01,0.0,Blocked,28,Right Foot,,Takefusa Kubo,Pass (Live),Martín Zubimendi,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,90+2,Ander Barrenetxea,Real Sociedad,0.07,0.0,Off Target,12,Right Foot,,Ander Barrenetxea,Take-On,Takefusa Kubo,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,90+2,Orri Steinn Óskarsson,Real Sociedad,0.03,0.0,Off Target,16,Right Foot,,Brais Méndez,Pass (Live),Takefusa Kubo,Pass (Live)
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,90+7,Takefusa Kubo,Real Sociedad,0.13,0.0,Off Target,11,Left Foot,,,,,
ESP-La Liga,2425,2025-01-26 Real Sociedad-Getafe,90+9,Takefusa Kubo,Real Sociedad,0.09,0.0,Blocked,21,Left Foot,,Igor Zubeldia,Pass (Live),,
ESP-La Liga,2425,2025-01-27 Alavés-Celta Vigo,6,Kiké (pen),Alavés,0.79,0.86,Goal,13,Right Foot,,,Fouled,Ander Guevara,Pass (Live)
ESP-La Liga,2425,2025-01-27 Alavés-Celta Vigo,48,Williot Swedberg,Celta Vigo,0.03,0.39,Saved,24,Right Foot,,Pablo Durán,Pass (Live),Ilaix Moriba,Interception
ESP-La Liga,2425,2025-01-27 Alavés-Celta Vigo,48,Sergio Carreira,Celta Vigo,0.03,0.0,Blocked,24,Right Foot,,Williot Swedberg,Shot,,
ESP-La Liga,2425,2025-01-27 Alavés-Celta Vigo,49,Abdel Abqar,Alavés,0.11,0.0,Off Target,6,Head,,Carlos Vicente,Pass (Dead),,
ESP-La Liga,2425,2025-01-27 Alavés-Celta Vigo,55,Sergio Carreira,Celta Vigo,0.02,0.0,Off Target,15,Right Foot,Volley,Williot Swedberg,Pass (Live),Mihailo Ristić,Pass (Dead)
ESP-La Liga,2425,2025-01-27 Alavés-Celta Vigo,63,Marcos Alonso,Celta Vigo,0.02,0.0,Off Target,34,Left Foot,,Fran Beltrán,Pass (Live),Sergio Carreira,Pass (Live)
ESP-La Liga,2425,2025-01-27 Alavés-Celta Vigo,66,Pablo Durán,Celta Vigo,0.02,0.09,Goal,25,Right Foot,Volley,Mihailo Ristić,Pass (Live),,
ESP-La Liga,2425,2025-01-27 Alavés-Celta Vigo,76,Carlos Vicente,Alavés,0.04,0.0,Off Target,22,Right Foot,,,,,
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,4,Jorge de Frutos,Rayo Vallecano,0.05,0.0,Blocked,25,Right Foot,,Jorge de Frutos,Take-On,,
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,6,Óscar Rodríguez Arnaiz,Leganés,0.01,0.0,Blocked,24,Right Foot,,Dani Raba,Pass (Dead),,
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,13,Jorge de Frutos,Rayo Vallecano,0.03,0.0,Off Target,17,Head,,Pep Chavarría,Pass (Live),Unai López,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,17,Isaac Palazón Camacho,Rayo Vallecano,0.01,0.0,Off Target,34,Left Foot,,Pathé Ciss,Pass (Live),Unai López,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,19,Andrei Ratiu,Rayo Vallecano,0.04,0.0,Blocked,15,Left Foot,,Andrei Ratiu,Take-On,Isaac Palazón Camacho,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,25,Jorge de Frutos,Rayo Vallecano,0.05,0.0,Off Target,13,Right Foot,,Pathé Ciss,Pass (Live),Pathé Ciss,Interception
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,38,Álvaro García,Rayo Vallecano,0.04,0.0,Blocked,24,Right Foot,,,,,
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,39,Florian Lejeune,Rayo Vallecano,0.15,0.0,Off Target,7,Head,,Isaac Palazón Camacho,Pass (Dead),Álvaro García,Shot
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,45+1,Sergi,Leganés,0.11,0.0,Off Target,16,Right Foot,Volley,Dani Raba,Pass (Dead),Óscar Rodríguez Arnaiz,Fouled
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,45+4,Florian Lejeune,Rayo Vallecano,0.08,0.0,Off Target,21,Right Foot,Free kick,Randy Nteka,Fouled,Abdul Mumin,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,47,Florian Lejeune,Rayo Vallecano,0.03,0.0,Blocked,28,Right Foot,,Álvaro García,Pass (Live),Pep Chavarría,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,50,Randy Nteka,Rayo Vallecano,0.12,0.0,Blocked,13,Left Foot,,Álvaro García,Pass (Live),Pathé Ciss,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,58,Isaac Palazón Camacho,Rayo Vallecano,0.03,0.0,Blocked,31,Left Foot,,Isaac Palazón Camacho,Take-On,,
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,73,Florian Lejeune,Rayo Vallecano,0.28,0.0,Blocked,5,Left Foot,,Álvaro García,Pass (Live),Isaac Palazón Camacho,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,75,Dani Raba,Leganés,0.01,0.0,Off Target,62,Left Foot,,Yvan Neyou,Pass (Live),Dani Raba,Interception
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,78,Sergio Camello,Rayo Vallecano,0.11,0.0,Blocked,6,Head,,Isaac Palazón Camacho,Pass (Dead),Pep Chavarría,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,78,Florian Lejeune,Rayo Vallecano,0.42,0.0,Woodwork,5,Head,,Sergio Camello,Shot,,
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,78,Pathé Ciss,Rayo Vallecano,0.39,0.18,Saved,4,Head,,Florian Lejeune,Shot,,
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,78,Pathé Ciss,Rayo Vallecano,0.44,0.98,Goal,4,Right Foot,,Pathé Ciss,Shot,,
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,82,Florian Lejeune,Rayo Vallecano,0.02,0.0,Off Target,33,Right Foot,,Andrei Ratiu,Pass (Live),Pep Chavarría,Pass (Dead)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,90,Miguel,Leganés,0.02,0.0,Blocked,22,Left Foot,,Dani Raba,Pass (Live),Yvan Neyou,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,90+2,Sergi Guardiola,Rayo Vallecano,0.42,0.34,Saved,11,Left Foot,,Sergio Camello,Pass (Live),Adri Embarba,Pass (Live)
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,90+3,Sergio Camello,Rayo Vallecano,0.02,0.0,Off Target,37,Left Foot,,Sergi Guardiola,Pass (Live),,
ESP-La Liga,2425,2025-01-31 Leganés-Rayo Vallecano,90+15,Miguel (pen),Leganés,0.79,0.6,Saved,13,Right Foot,,Darko Brašanac,Fouled,Darko Brašanac,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,1,Mateu Morey,Mallorca,0.04,0.0,Blocked,24,Left Foot,,Cyle Larin,Pass (Live),Copete,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,20,Alexander Sørloth,Atlético Madrid,0.07,0.2,Saved,11,Left Foot,,Julián Álvarez,Pass (Live),Koke,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,23,Pablo Barrios,Atlético Madrid,0.03,0.0,Off Target,28,Right Foot,,Koke,Pass (Live),Julián Álvarez,Pass (Dead)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,24,Samuel Lino,Atlético Madrid,0.01,0.0,Blocked,29,Right Foot,,Pablo Barrios,Pass (Live),Koke,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,26,Samuel Lino,Atlético Madrid,0.13,0.57,Goal,12,Left Foot,,Giuliano Simeone,Pass (Live),,
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,32,Marcos Llorente,Atlético Madrid,0.02,0.0,Off Target,27,Right Foot,,Samuel Lino,Pass (Live),Koke,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,35,Martin Valjent,Mallorca,0.03,0.0,Blocked,23,Left Foot,,Martin Valjent,Take-On,Mateu Morey,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,39,Giuliano Simeone,Atlético Madrid,0.41,0.53,Saved,8,Right Foot,,Julián Álvarez,Pass (Live),Samuel Lino,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,39,Pablo Barrios,Atlético Madrid,0.04,0.0,Off Target,23,Right Foot,,Marcos Llorente,Pass (Live),Giuliano Simeone,Shot
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,43,Giuliano Simeone,Atlético Madrid,0.02,0.0,Off Target,17,Right Foot,,Julián Álvarez,Pass (Live),Koke,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,45,Marcos Llorente,Atlético Madrid,0.07,0.0,Blocked,16,Left Foot,,Robin Le Normand,Pass (Live),Jan Oblak,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,46,Alexander Sørloth,Atlético Madrid,0.04,0.0,Off Target,12,Head,,Marcos Llorente,Pass (Live),Giuliano Simeone,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,51,Julián Álvarez,Atlético Madrid,0.02,0.0,Off Target,31,Right Foot,,Koke,Pass (Live),Samuel Lino,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,54,Pablo Barrios,Atlético Madrid,0.06,0.0,Blocked,20,Right Foot,,Pablo Barrios,Take-On,Koke,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,55,Koke,Atlético Madrid,0.03,0.21,Saved,30,Right Foot,,Pablo Barrios,Shot,,
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,59,Martin Valjent,Mallorca,0.06,0.0,Blocked,15,Right Foot,,Johan Mojica,Pass (Live),Dani Rodríguez,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,60,Martin Valjent,Mallorca,0.02,0.0,Off Target,13,Head,,Dani Rodríguez,Pass (Dead),Martin Valjent,Shot
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,74,Dani Rodríguez,Mallorca,0.1,0.0,Blocked,16,Left Foot,,Roberto Navarro,Pass (Live),Takuma Asano,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,75,Vedat Muriqi,Mallorca,0.15,0.0,Off Target,7,Head,,Johan Mojica,Pass (Live),Roberto Navarro,Pass (Dead)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,79,Pablo Barrios,Atlético Madrid,0.01,0.0,Off Target,26,Right Foot,Volley,Antoine Griezmann,Pass (Dead),Antoine Griezmann,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,85,Jan Salas,Mallorca,0.03,0.0,Blocked,23,Right Foot,Volley,Johan Mojica,Pass (Live),Johan Mojica,Take-On
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,85,Takuma Asano,Mallorca,0.03,0.0,Blocked,16,Left Foot,Volley,Jan Salas,Shot,,
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,85,Jan Salas,Mallorca,0.02,0.0,Blocked,23,Left Foot,Volley,,,,
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,88,Rodrigo Riquelme,Atlético Madrid,0.05,0.0,Woodwork,25,Right Foot,Free kick,Ángel Correa,Fouled,Conor Gallagher,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,90+2,Roberto Navarro,Mallorca,0.02,0.02,Saved,26,Right Foot,,Roberto Navarro,Pass (Live),Copete,Pass (Live)
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,90+3,Antoine Griezmann,Atlético Madrid,0.04,0.12,Goal,26,Left Foot,,Rodrigo Riquelme,Pass (Live),,
ESP-La Liga,2425,2025-02-01 Atlético Madrid-Mallorca,90+6,Alexander Sørloth,Atlético Madrid,0.25,0.0,Blocked,5,Left Foot,,Robin Le Normand,Pass (Live),Nahuel Molina,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,1,Javi Puado,Espanyol,0.02,0.0,Off Target,29,Right Foot,,Pol Lozano,Pass (Live),Roberto Férnandez,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,18,Jofre,Espanyol,0.03,0.05,Saved,23,Left Foot,,Roberto Férnandez,Pass (Live),Omar El Hilali,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,31,Lucas Vázquez,Real Madrid,0.05,0.0,Blocked,14,Left Foot,,Lucas Vázquez,Pass (Live),Jude Bellingham,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,39,Jude Bellingham,Real Madrid,0.03,0.11,Saved,23,Right Foot,,Lucas Vázquez,Pass (Live),Lucas Vázquez,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,45,Rodrygo,Real Madrid,0.06,0.0,Blocked,26,Right Foot,Free kick,Lucas Vázquez,Fouled,Federico Valverde,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,50,Carlos Romero,Espanyol,0.04,0.0,Off Target,15,Left Foot,,Pol Lozano,Pass (Live),Javi Puado,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,51,Jude Bellingham,Real Madrid,0.02,0.08,Saved,21,Left Foot,,Lucas Vázquez,Pass (Live),Jude Bellingham,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,51,Kylian Mbappé,Real Madrid,0.06,0.14,Saved,7,Right Foot,,Jude Bellingham,Shot,,
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,53,Dani Ceballos,Real Madrid,0.03,0.02,Saved,19,Right Foot,,,,,
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,54,Vinicius Júnior,Real Madrid,0.12,0.0,Off Target,12,Right Foot,,Lucas Vázquez,Pass (Live),Kylian Mbappé,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,58,Federico Valverde,Real Madrid,0.1,0.0,Blocked,21,Right Foot,Free kick,Rodrygo,Fouled,Federico Valverde,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,59,Roberto Férnandez,Espanyol,0.06,0.0,Blocked,17,Right Foot,,,,,
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,65,Rodrygo,Real Madrid,0.03,0.0,Off Target,9,Right Foot,,Rodrygo,Take-On,Kylian Mbappé,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,71,Jude Bellingham,Real Madrid,0.04,0.0,Off Target,17,Right Foot,,Rodrygo,Pass (Live),Lucas Vázquez,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,73,Vinicius Júnior,Real Madrid,0.02,0.0,Off Target,29,Right Foot,,Fran Garcia,Pass (Live),Dani Ceballos,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,75,Jude Bellingham,Real Madrid,0.06,0.0,Off Target,24,Right Foot,,Vinicius Júnior,Pass (Live),Rodrygo,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,76,Rodrygo,Real Madrid,0.07,0.18,Saved,10,Right Foot,,Rodrygo,Take-On,Kylian Mbappé,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,77,Kylian Mbappé,Real Madrid,0.02,0.23,Saved,19,Right Foot,,Jude Bellingham,Pass (Live),Kylian Mbappé,Pass (Live)
ESP-La Liga,2425,2025-02-01 Espanyol-Real Madrid,78,Aurélien Tchouaméni,Real Madrid,0.07,0.19,Saved,12,Right Foot,Deflected,Rodrygo,Pass (Dead),Kylian Mbappé,Shot
